kmeans_cluster,Filing_Year,Filing_Month,n_permits,long_centroid,lat_centroid
1,2002.0,10.0,4,1.075982655904216,0.0001369829832695013
1,2002.0,11.0,1,-0.3635230008459286,-1.2593766216189242
1,2002.0,12.0,1,-0.7093976853276819,0.0292729659603927
1,2003.0,1.0,2,-0.12035325857419624,-0.19805843988384286
1,2003.0,2.0,1,-0.3615375939509415,0.8412635073552711
1,2003.0,4.0,1,-0.2647399465421936,0.9569315470583484
1,2003.0,5.0,3,-0.0060896958124531,-0.241962887414504
1,2003.0,8.0,2,0.013895467612578705,0.21946766348192603
1,2003.0,9.0,1,-0.8022369359835605,-1.042168464710347
1,2003.0,11.0,1,-0.3579703827696068,-0.1001673550481566
1,2003.0,12.0,2,0.39322033849185706,-0.13438919553943518
1,2004.0,3.0,2,0.5815563147903092,-0.5728918934842708
1,2004.0,4.0,3,0.1790865577604449,0.3074535692456403
1,2004.0,5.0,2,0.05416271354356644,1.1358004636009276
1,2004.0,6.0,2,0.007022837169065002,-0.005249194151755246
1,2004.0,7.0,3,-0.6505908334359898,-0.8231959999815736
1,2004.0,8.0,2,-0.6450704668411349,-0.5158830172184651
1,2004.0,9.0,1,1.0434939248845478,0.4300947186434432
1,2004.0,11.0,2,-0.6616124996796683,-0.6165328058451702
1,2004.0,12.0,4,-0.23502649191735242,-0.09732944773284691
1,2005.0,1.0,2,0.0022411143001932754,0.719392159534923
1,2005.0,3.0,3,-0.6915372622710748,-0.0374389880721126
1,2005.0,4.0,1,-0.5973237477046504,-1.0418968539016815
1,2005.0,6.0,1,-0.3121530343351668,-0.7479636677119699
1,2005.0,7.0,2,-0.08394021718741765,-0.06927971219146095
1,2005.0,8.0,3,-0.413636368714224,-1.431206419397966
1,2005.0,9.0,1,1.3188164410578984,1.844451456290357
1,2005.0,10.0,1,0.2984225109290595,0.610205234314565
1,2006.0,3.0,1,-0.1899344652808161,-0.6311136391506013
1,2006.0,4.0,1,0.3970680407556732,0.5751305560746662
1,2006.0,5.0,1,0.1402098667583695,0.1220346160074842
1,2006.0,6.0,1,1.145843302315499,2.158535658111963
1,2006.0,8.0,1,-0.4822419118373561,-0.4409004399732535
1,2006.0,9.0,2,-0.019224170210616287,-0.5801841458084442
1,2006.0,10.0,1,-0.4395985744563486,0.2045805261128858
1,2006.0,11.0,2,0.8876129562511839,0.6146046664111284
1,2006.0,12.0,1,-0.3716734175252819,-0.4710300330898006
1,2007.0,1.0,3,0.250445100160486,0.4176767299343413
1,2007.0,3.0,3,0.5251588002400425,0.093681469930208
1,2007.0,4.0,3,-0.2767873320865612,-0.0585766645726379
1,2007.0,5.0,2,-0.5219751955942863,0.6123498843454147
1,2007.0,6.0,1,1.2446464923830445,-0.4409280773295957
1,2007.0,7.0,1,1.1917286328707946,-0.3856595208391485
1,2007.0,8.0,3,1.6894213355610332,-0.4414082075817453
1,2007.0,9.0,1,-0.2036748644560124,-1.3843861058616498
1,2007.0,10.0,1,0.7813639404325798,1.557890163518315
1,2007.0,11.0,1,-0.362009563430369,0.0704236181761279
1,2007.0,12.0,2,1.6840109978156583,0.17338615689729897
1,2008.0,1.0,3,-0.0119089039150686,-0.9423209534059734
1,2008.0,2.0,2,1.1590487760346542,1.5907579356263297
1,2008.0,3.0,1,2.2851952765412964,-0.1074478937250049
1,2008.0,4.0,3,0.8147993829694705,-0.3145197546688331
1,2008.0,5.0,4,0.740345799779761,-0.8384992563079111
1,2008.0,6.0,1,2.070780353204709,0.7727078589926338
1,2008.0,7.0,1,1.0067708481349782,1.4227204186583455
1,2008.0,9.0,1,-2.019206955768278,-1.720536234573794
1,2008.0,11.0,3,-0.1580608528347934,1.2159231502218597
1,2009.0,1.0,3,0.4989615512523822,-1.0328452445573049
1,2009.0,2.0,3,0.0635681242426038,-1.1646196159875706
1,2009.0,3.0,2,1.458977457297675,0.4128233266537246
1,2009.0,5.0,1,0.5178068020109028,1.776920838594397
1,2009.0,7.0,1,0.5255811443963152,0.4219704369068144
1,2009.0,8.0,1,1.496377065655628,1.5514189429233811
1,2009.0,9.0,2,0.4433779378104251,0.38708301450423477
1,2009.0,10.0,1,1.552029740736358,1.2181292500482397
1,2010.0,1.0,3,1.891536806827525,-0.1983273543863863
1,2010.0,2.0,1,-0.3084665292427875,0.8165347721035129
1,2010.0,3.0,2,0.7416390028061772,-0.49375503463658366
1,2010.0,4.0,1,-0.4869008496770859,0.7935463688174137
1,2010.0,5.0,3,1.496377065655628,0.1396696215577335
1,2010.0,6.0,1,0.8841240737719198,2.1240774927540462
1,2010.0,7.0,2,0.6368489713453951,-0.5374566897394703
1,2010.0,8.0,1,1.1105969888232077,-2.1185756599320857
1,2010.0,9.0,2,0.24221172497702992,0.21449434496765196
1,2010.0,10.0,1,-0.4352575213139912,0.8719120932224521
1,2010.0,12.0,1,0.1314335977783302,-0.3159251215634467
1,2011.0,3.0,1,0.1931064234350658,0.5030718744830597
1,2011.0,4.0,2,-0.9390833615740884,0.2822287671494833
1,2011.0,6.0,3,0.5101423053803502,1.4190331760984396
1,2011.0,7.0,4,1.1951484952303353,-0.6571433925705399
1,2011.0,11.0,3,1.5521922548710037,0.5596746664835996
1,2012.0,1.0,1,1.2754607166326142,2.0050018449781497
1,2012.0,2.0,1,0.1708323160374157,-0.3683435232698367
1,2012.0,3.0,2,0.0921054153965544,-0.688501759968059
1,2012.0,4.0,3,1.389950399791814,0.2989458832189752
1,2012.0,7.0,2,0.17916385439152635,-0.08190773671401735
1,2012.0,8.0,1,0.5497175596891929,-1.1818379981696014
1,2012.0,9.0,1,0.5497175596891929,-1.1818379981696014
1,2012.0,11.0,1,-0.0489046944257075,1.1827795662889966
1,2012.0,12.0,1,1.5791619627213525,-0.7967954306693755
1,2013.0,1.0,1,1.2380805218393698,1.5816172315549146
1,2013.0,3.0,3,0.2763342347382979,1.2166409096915245
1,2013.0,4.0,2,1.099221665603798,-0.6595136799438781
1,2013.0,6.0,1,1.7264257437308297,0.4688618688411782
1,2013.0,7.0,1,-0.5407263919888464,0.2070024896821128
1,2013.0,8.0,1,0.530680873948137,-0.5750546656476923
1,2013.0,11.0,1,-0.5931428570921531,-0.5535138919469573
1,2014.0,3.0,1,-0.699828854092287,0.1034187563767236
1,2014.0,4.0,1,1.340158560881617,0.4899140332289073
1,2014.0,5.0,1,-0.1360416029684997,-0.0750238980724798
1,2014.0,6.0,1,-0.7280683234286183,-1.1715083364767005
1,2014.0,9.0,1,-0.5293603389757066,-0.0293957943719754
1,2014.0,10.0,1,1.3519827049573816,1.6106406132286712
1,2014.0,11.0,1,2.2462939244448497,-0.7904183049943124
1,2014.0,12.0,1,0.8756069876176383,0.50193249944339
1,2015.0,6.0,3,0.0287455328629989,0.0739185789997123
1,2015.0,7.0,1,1.0793737935530814,-1.8695022577792924
1,2015.0,8.0,3,-0.4815388286024385,-0.531470667447637
1,2015.0,9.0,3,-1.5842033910852311,-1.2865493967914503
1,2015.0,10.0,2,0.5315649770777564,0.5259124210863029
1,2016.0,1.0,2,0.12103970534909195,0.3668302234428832
1,2016.0,7.0,2,0.314715901423244,0.41657274718708337
1,2016.0,8.0,1,-0.142769934091717,-0.5303067373249175
1,2016.0,12.0,1,-0.164612498909412,0.7635097977470208
1,2017.0,2.0,1,0.428471231322021,1.6371413972033295
1,2017.0,3.0,2,-0.2644562570321334,0.8089460993756586
1,2017.0,4.0,2,-0.004852830795589069,0.31976472057130834
1,2017.0,7.0,2,1.0862367512521873,0.5166904976283833
1,2017.0,8.0,1,1.9054831867452788,-0.0885354115288953
1,2017.0,9.0,1,0.4546557825832234,0.2580017582493569
1,2017.0,10.0,2,0.4003967789557329,-0.6520164999314686
1,2017.0,11.0,2,0.28685997088109205,-0.3611009741785235
1,2018.0,1.0,1,-0.4322730930867148,0.495932438194121
1,2018.0,3.0,1,-0.4519372000522276,-1.1336223130799914
1,2018.0,4.0,1,-0.06273176584483,-1.6884934481202631
1,2018.0,6.0,1,0.4479131948098631,-1.5209672407453978
1,2018.0,9.0,1,1.147707069368029,1.8652109899379408
1,2018.0,11.0,1,0.6350699672220164,1.8630181424409864
1,2018.0,12.0,1,-0.1927181361051202,-1.958132971931968
2,1989.0,9.0,1,1.9973785651801168,-0.2976885064098173
2,1990.0,9.0,1,1.35423728921589,0.4086221298801104
2,1990.0,10.0,2,1.2007004838438644,0.812206862906717
2,1990.0,12.0,2,-0.024255629367689907,1.0728029724186463
2,1991.0,1.0,1,0.9524863757257136,2.219306201010665
2,1991.0,3.0,1,1.229976418592068,-0.4222662434748422
2,1991.0,6.0,2,0.3401480237593877,0.9148858428965606
2,1991.0,10.0,1,1.4626464708989848,0.9486083006919902
2,1992.0,1.0,1,-0.2374744270874857,-0.5039259357531308
2,1992.0,2.0,1,0.0734701050583974,-1.4939756269815083
2,1992.0,3.0,3,1.2881189980695609,0.5980794675653528
2,1992.0,7.0,1,1.4538895186937422,0.5579297385287413
2,1992.0,8.0,4,0.053729489678629644,0.13058777610169836
2,1992.0,9.0,1,0.4054077592840747,-0.4852795247761605
2,1992.0,11.0,1,0.2121681772550615,-0.3649992622118035
2,1993.0,1.0,1,-1.6339408099065358,-1.8262796357600204
2,1994.0,5.0,1,-1.970895624166551,-1.979294060385724
2,1994.0,6.0,2,0.6566065232879875,-0.02532361333437
2,1994.0,7.0,3,-0.5125350644548979,0.3121107050534464
2,1994.0,8.0,2,1.1632113785696918,0.794482259020542
2,1994.0,9.0,1,0.5826261050042758,-0.7500911880273105
2,1994.0,10.0,3,-0.0690428965868713,0.3310881979419099
2,1994.0,11.0,6,-1.1526476704777207,-0.7512261374566501
2,1994.0,12.0,4,-0.35024243167064356,0.3191500933278848
2,1995.0,1.0,2,-0.26048820173016335,-0.43104469538289375
2,1995.0,2.0,1,-0.4386523962916133,-0.7669892671578238
2,1995.0,3.0,5,0.1200311937652972,-1.040377902332434
2,1995.0,4.0,4,0.8363284501939747,-0.7945160266444984
2,1995.0,5.0,8,-0.6259322097579787,-0.5039281997184619
2,1995.0,6.0,14,0.6713819030448529,0.3277731761997114
2,1995.0,7.0,6,-0.19886546405622899,0.288865289436284
2,1995.0,8.0,6,-0.26577872232253463,-0.3392642250028365
2,1995.0,9.0,4,-0.1003090980549296,0.38204939030662344
2,1995.0,10.0,15,-0.1831715661728946,-0.0981835441341633
2,1995.0,11.0,18,0.1163763886441194,0.4424775176901252
2,1995.0,12.0,6,0.0014531460719192993,0.06804726221348228
2,1996.0,1.0,9,-0.0909203819590289,0.0891208027924657
2,1996.0,2.0,14,-2.9238412706252994,-2.2753711338403195
2,1996.0,3.0,3,0.3216363754223994,0.5731252456786138
2,1996.0,4.0,4,-0.23675487677019366,0.0407484194260012
2,1996.0,5.0,2,1.5228153258466448,0.11543303831745219
2,1996.0,6.0,1,0.3766845152426732,-1.4706750811075984
2,1996.0,8.0,1,-2.5042556066497634,-1.808212159011852
2,1996.0,10.0,1,0.8542139617447262,2.310873388630805
2,1996.0,11.0,1,-0.539158134432315,0.0521700606831358
2,1997.0,12.0,5,-0.4226123297343742,0.09086036419793
2,1998.0,1.0,5,-0.5910704632739352,0.0413941659281642
2,1998.0,2.0,1,-0.2861397732042181,0.2855670620606638
2,1998.0,3.0,1,-0.2333024776587089,0.5987810217165198
2,1998.0,4.0,5,0.0344468347802861,-0.4485659925920992
2,1998.0,5.0,4,0.48053232619712816,1.0978106210808551
2,1998.0,6.0,2,-0.16229683385821675,0.8179101692672452
2,1998.0,7.0,1,1.0029568468646577,-0.8582922682595027
2,1998.0,8.0,2,-1.1294995718099516,-0.7035510685263736
2,1998.0,9.0,2,0.610716268126578,1.8499052682139145
2,1998.0,10.0,4,-0.29727624796618124,-0.06459857994570656
2,1998.0,11.0,5,-0.3689644261864641,-0.3746387604415572
2,1998.0,12.0,4,-0.11321030357805384,0.4901474165847871
2,1999.0,1.0,5,-0.3380558112416224,-0.3946637586788132
2,1999.0,2.0,6,0.5008379614487557,0.8345015617857727
2,1999.0,3.0,7,-0.3237758767594478,0.5013301080915262
2,1999.0,4.0,6,0.5947933141556366,0.22304339224216227
2,1999.0,5.0,1,-0.1002700914162656,-0.2614084039167927
2,1999.0,6.0,2,-0.042591034963963284,-0.20905472542548575
2,1999.0,7.0,7,0.0970135439666533,0.4213024980277532
2,1999.0,8.0,4,-0.5872674455179012,0.18382017272851758
2,1999.0,9.0,1,0.0371009995673562,1.4825173413733954
2,1999.0,10.0,3,-0.198586613302878,-0.8938753716087329
2,1999.0,11.0,6,0.35585527529284616,-0.2708160863005413
2,1999.0,12.0,8,-0.23175024492852364,0.20551951338398977
2,2000.0,1.0,5,0.3485499034052729,-0.531890039138435
2,2000.0,2.0,5,1.133540980318673,-0.1904166398781338
2,2000.0,3.0,3,-0.1093302754162935,0.0609083743690998
2,2000.0,4.0,2,-0.0175541637473237,-0.17158425400808786
2,2000.0,6.0,3,0.3284061149740774,0.5401746016838285
2,2000.0,7.0,1,-0.7450316644988202,0.2017776548857336
2,2000.0,9.0,1,-0.5471051837455807,0.3247936829739387
2,2000.0,11.0,2,-1.2971354094910974,-1.2050493796389188
2,2001.0,5.0,1,1.5922623861642864,0.956602982009848
2,2001.0,7.0,1,0.6244505525932312,0.5687516560606454
2,2001.0,8.0,4,0.6984125604244363,0.12404543410482372
2,2001.0,9.0,1,-0.1334555990361677,-1.800281199833226
2,2001.0,10.0,4,-0.2264610265583215,0.6109985500075004
2,2001.0,11.0,9,-0.2771648174874835,0.1966057394338313
2,2001.0,12.0,8,-0.3554746909934455,0.4246955961600123
2,2002.0,1.0,6,-0.4268177268746461,0.32284478256022686
2,2002.0,2.0,9,-0.5798803211917398,0.0203216860386745
2,2002.0,3.0,11,-0.2567554134823294,-0.2132857299742249
2,2002.0,4.0,6,0.608187348379544,-0.4564910920981844
2,2002.0,5.0,10,-0.38810630567049553,0.2562434712193979
2,2002.0,6.0,15,-0.2972399844123753,0.4419434484359474
2,2002.0,7.0,10,-0.14376209534153422,0.31195793918966275
2,2002.0,8.0,6,-0.25156321724025743,0.6269142409608245
2,2002.0,9.0,26,-0.190882900689766,0.3152374358751606
2,2002.0,10.0,10,0.04903743698157631,0.42245675884960043
2,2002.0,11.0,7,-0.2309118085092076,-1.2219563754198746
2,2002.0,12.0,6,-0.6163676777624345,-0.06068055636254195
2,2003.0,1.0,6,-0.11946290393910786,0.1224523326444904
2,2003.0,2.0,7,0.5094429759235666,1.424408283895211
2,2003.0,3.0,6,0.23593299432354892,0.6008630816436615
2,2003.0,4.0,10,0.1865451959947014,0.23004044611923175
2,2003.0,5.0,9,-0.1508974886647208,0.1248208476194358
2,2003.0,6.0,10,-0.4820160355863108,0.0838558579083552
2,2003.0,7.0,4,-0.2529700598694605,0.5046551863831473
2,2003.0,8.0,3,0.1545368267808259,0.3479317294659287
2,2003.0,9.0,9,-0.0060412773190268,-0.2413100299207937
2,2003.0,10.0,10,-0.1744269269419556,0.12333774439407041
2,2003.0,11.0,3,-0.0223301337634901,0.5414524874512896
2,2003.0,12.0,10,-0.5077068287102006,0.21108653169703506
2,2004.0,1.0,1,-1.5324693969544494,-1.0946111490513994
2,2004.0,2.0,6,-0.19825241890807,0.4655716397137331
2,2004.0,3.0,6,-0.03974176497030755,0.5805602839067813
2,2004.0,4.0,3,0.4747703714260944,1.3931345055569768
2,2004.0,5.0,6,0.02666718743123405,-0.10966713593541344
2,2004.0,6.0,11,-5.569741619739699e-05,0.245280671440499
2,2004.0,7.0,10,-0.23807698773129146,0.14891805192272695
2,2004.0,8.0,7,0.4586466994343407,0.294627665607227
2,2004.0,9.0,12,-0.0517462981834514,0.4039515705664965
2,2004.0,10.0,3,-0.0420032803822337,-0.3288223436579207
2,2004.0,11.0,9,-0.1870954791683911,-0.6388431808986591
2,2004.0,12.0,6,-0.24505005138735403,-0.092439609436806
2,2005.0,1.0,6,0.19825546425313717,1.2274683348926854
2,2005.0,2.0,5,0.9872663199715214,0.2248764309605583
2,2005.0,3.0,4,0.08340645801602867,-0.11315649211920117
2,2005.0,4.0,7,-0.2043982995945147,0.2525631279314277
2,2005.0,5.0,3,-0.4853805073609938,-0.1950874682181333
2,2005.0,6.0,11,-0.4867205158576139,0.1305092508292048
2,2005.0,7.0,7,-0.3592311242365311,0.2253307493471386
2,2005.0,8.0,10,0.3259212358042893,0.7670006839753223
2,2005.0,9.0,3,-0.1919263195367175,1.0819339358598343
2,2005.0,10.0,6,-0.43514071943988913,0.2264531830081352
2,2005.0,11.0,5,0.970527143845243,-0.7325193949407333
2,2005.0,12.0,7,-0.0349809199454424,0.0059617801525191
2,2006.0,1.0,4,-0.3671266866559857,0.0855743962493654
2,2006.0,2.0,5,-0.5007539924270366,-0.834645237207643
2,2006.0,3.0,7,-0.1630066799048694,0.001714095216454
2,2006.0,4.0,4,0.3837797012189785,0.49952835751034574
2,2006.0,5.0,5,-0.0881404173388003,0.1661410348868926
2,2006.0,6.0,9,0.1853440339064956,-0.0660877710381492
2,2006.0,7.0,2,-1.1904737825898444,-0.38580765444666876
2,2006.0,8.0,4,0.6825554396643977,0.07798460673223175
2,2006.0,9.0,2,0.9583056307818928,-0.784682654785845
2,2006.0,10.0,4,-0.42341578050962847,-0.6260596848254791
2,2006.0,11.0,5,-0.3436932570057824,0.193158046989917
2,2006.0,12.0,6,-0.0860939646271853,-0.17228924574118104
2,2007.0,1.0,8,-0.17582502503682898,0.15572644183252565
2,2007.0,2.0,7,-0.2030194578294853,0.142747957757668
2,2007.0,3.0,2,0.2822695299078847,1.3782353720302551
2,2007.0,4.0,11,0.1716441204727151,-0.2103761112886765
2,2007.0,5.0,6,0.301282862168597,0.5326036451937421
2,2007.0,6.0,10,-0.04696475584385035,0.11033194598960544
2,2007.0,7.0,12,0.8569453730005632,-0.7250481794035288
2,2007.0,8.0,12,-0.09595232263821699,-0.014782896312036551
2,2007.0,9.0,5,-0.4620762151961491,0.1652236593131847
2,2007.0,10.0,9,0.0217016232984541,-0.1484532600641872
2,2007.0,11.0,15,-0.0349809199454424,0.9453729525496009
2,2007.0,12.0,7,-0.0662505171248154,0.477741001896338
2,2008.0,1.0,10,-0.2502529575996715,0.3069877981835487
2,2008.0,2.0,8,0.2481215092653105,0.5388237983983128
2,2008.0,3.0,11,-0.0553706610777549,-0.0580035762179778
2,2008.0,4.0,8,-0.3098139290352848,-0.3840705547332149
2,2008.0,5.0,7,-0.2497731263762037,0.3822141381358824
2,2008.0,6.0,14,0.3699529444811822,0.2587217284292129
2,2008.0,7.0,8,0.4947821766904379,-0.8265739992048176
2,2008.0,8.0,3,2.16011399291371,0.0197392902330567
2,2008.0,9.0,8,0.0716734879866847,0.31045266161856855
2,2008.0,10.0,11,0.5454139726247075,-0.2583979069830884
2,2008.0,11.0,10,1.4233995987949593,0.08068312049564796
2,2008.0,12.0,12,0.3210315579263249,0.304284013059514
2,2009.0,1.0,14,-0.43792368270864995,0.04472203586556249
2,2009.0,2.0,10,0.3820343248583669,0.4249508024121539
2,2009.0,3.0,15,0.4474159197398845,0.3141682508858313
2,2009.0,4.0,8,-0.1498579907901243,0.12870791836424966
2,2009.0,5.0,17,0.1096001564360676,0.1592025434175478
2,2009.0,6.0,16,-0.00537911310657165,-0.042149200756567196
2,2009.0,7.0,8,0.3603039767921091,0.10573321257850524
2,2009.0,8.0,13,0.3148205183020387,-0.0861684589834879
2,2009.0,9.0,11,0.0335785636695098,-0.0641766902249841
2,2009.0,10.0,3,-0.6229705224968853,-0.1359657473799863
2,2009.0,11.0,12,-0.0887430991442973,-0.043815176215335955
2,2009.0,12.0,4,0.5236139161599881,0.33245745351720657
2,2010.0,1.0,8,-0.5067928257335068,-0.46298204979758684
2,2010.0,2.0,14,-0.0642090349440555,-0.204257125894233
2,2010.0,3.0,9,-0.0293802176811245,-0.1731609544564375
2,2010.0,4.0,10,0.1717538934388332,-0.48467403786530516
2,2010.0,5.0,15,-0.1652212763305814,-0.7348538626582358
2,2010.0,6.0,11,0.4213386695359784,0.02475216581893
2,2010.0,7.0,4,1.7124375254079265,-0.9287311015808098
2,2010.0,8.0,10,-0.09358249936305416,0.35845631351594576
2,2010.0,9.0,12,-0.36048381807964835,0.2880417287797661
2,2010.0,10.0,11,0.2371601933328055,0.2467082549472233
2,2010.0,11.0,9,-0.0772735922598433,0.2983860405416872
2,2010.0,12.0,9,-0.1995583219774887,0.2689871225145745
2,2011.0,1.0,12,0.227216523033078,0.030681075791653745
2,2011.0,2.0,2,0.8799185510681593,1.4789689384348745
2,2011.0,3.0,10,-0.34103174294948724,0.2619254912343689
2,2011.0,4.0,5,0.9152057065831836,-0.0969029687389729
2,2011.0,5.0,3,-0.504998084402594,-0.5189565635446702
2,2011.0,6.0,7,-0.2455743250663342,-0.0309880679209229
2,2011.0,7.0,2,-0.30801799181472067,-0.5686092973888802
2,2011.0,8.0,9,0.2605088410458979,-0.0595687543428155
2,2011.0,9.0,10,0.6414607781598674,0.19561184444065743
2,2011.0,10.0,8,0.0072169441854483,0.23475058955827663
2,2011.0,11.0,7,-0.2049464691185031,-0.2232437852728495
2,2011.0,12.0,6,0.7942484733951413,-0.09791797773602796
2,2012.0,1.0,6,0.6877920902004266,0.4651178580300581
2,2012.0,2.0,5,-0.453475985392495,-0.3078518042433405
2,2012.0,3.0,8,-0.1114451441425659,0.31569809871583615
2,2012.0,4.0,6,0.0760186246894557,0.45989347546485726
2,2012.0,5.0,4,0.7000983914205019,-0.00578079250316545
2,2012.0,6.0,5,-0.6269241969462094,-0.1741642438985206
2,2012.0,7.0,7,-0.3854548136173999,0.7881048337516203
2,2012.0,8.0,10,0.17357934958333557,-1.023330745798973
2,2012.0,9.0,7,0.2391230565248279,-0.2691036902566364
2,2012.0,10.0,11,0.1599468746964978,1.0582361030062764
2,2012.0,11.0,3,-0.3692293444490581,-0.083871668512607
2,2012.0,12.0,11,0.6216538960974625,-0.3545340705637378
2,2013.0,1.0,6,-0.21275754347686857,0.015130296665601353
2,2013.0,2.0,7,0.0106058079991285,0.3251149396464275
2,2013.0,3.0,13,0.2706754324869387,0.1923891603112004
2,2013.0,4.0,5,0.6359667110680277,-0.0749859603784393
2,2013.0,5.0,12,-0.32333848030564605,-0.054680897121951996
2,2013.0,6.0,11,0.0396036994955199,0.3779411204762809
2,2013.0,7.0,5,-0.2624287878971141,-0.4412379108389064
2,2013.0,8.0,4,0.09706034506348624,0.5176473013153855
2,2013.0,9.0,16,0.0441158779855729,0.4058388108525125
2,2013.0,10.0,9,-0.1816727144757619,0.4813110253110353
2,2013.0,11.0,6,0.9257683261450831,0.31831921426693166
2,2013.0,12.0,6,0.2688006244530555,-0.1101955707902381
2,2014.0,1.0,19,0.9942421242764397,0.2331943979927646
2,2014.0,2.0,11,0.3981452623187693,0.394424970932755
2,2014.0,3.0,14,0.3027990365154473,-0.3196545295987874
2,2014.0,4.0,13,-0.2764190500681953,0.3109896782505659
2,2014.0,5.0,7,-0.3274073099353768,0.0945218588692296
2,2014.0,6.0,3,-0.128747037629668,0.3139817017673103
2,2014.0,7.0,9,-0.1287097045452307,0.3967414507848377
2,2014.0,8.0,13,-0.370441425741506,0.0937537455430334
2,2014.0,9.0,11,-0.3626512554728762,-0.026592835038742
2,2014.0,10.0,8,0.9431704084949686,-0.0980464345368101
2,2014.0,11.0,6,0.10034952604074174,0.4261020722561818
2,2014.0,12.0,7,0.4097204823788477,0.5907159747011731
2,2015.0,1.0,2,1.4563185545190211,-0.3253272616311742
2,2015.0,2.0,7,0.4402706484676241,-0.2960510135816325
2,2015.0,3.0,10,-0.042705676979610696,-0.060408332971015055
2,2015.0,4.0,7,0.0636556605340636,0.5768593299286979
2,2015.0,5.0,12,-0.1485960229920404,0.3340449499624949
2,2015.0,6.0,9,0.4804576800672683,0.2776385032008966
2,2015.0,7.0,8,0.6062315051290774,-0.4576505232760237
2,2015.0,8.0,10,-0.36213600160803316,0.16879383170266854
2,2015.0,9.0,5,0.0844938520857511,0.1264520583945668
2,2015.0,10.0,7,0.3814221698218006,-0.1708131598125154
2,2015.0,11.0,2,0.059467786102540846,-0.44817741599800337
2,2015.0,12.0,12,-0.0770904932442057,-0.6158306076085772
2,2016.0,1.0,10,-0.06392914347097681,0.3290565290128143
2,2016.0,2.0,5,0.4438229797960735,2.3172032800893425
2,2016.0,3.0,8,-0.3345612889531391,-0.2248208431603062
2,2016.0,4.0,8,-0.09695149468767689,-0.07953247137816785
2,2016.0,5.0,5,1.1113584697399514,0.3262887635772371
2,2016.0,6.0,9,0.1996721054381518,-0.3534354288717811
2,2016.0,7.0,13,-0.3015618851072598,0.4887649660319766
2,2016.0,8.0,16,0.02124089776108915,0.5429615016055621
2,2016.0,9.0,11,0.2677054294937072,-0.3794744336547212
2,2016.0,10.0,9,-0.3476184668393401,0.0758030367737832
2,2016.0,11.0,8,0.03732296594132578,-0.304458631249086
2,2016.0,12.0,15,-0.0684541063968851,-0.2277331487306351
2,2017.0,1.0,13,0.5420538220545472,-0.0299035883292472
2,2017.0,2.0,6,-0.062001704984190706,-0.2741240288424374
2,2017.0,3.0,13,0.5881352925096446,1.6883494306076152
2,2017.0,4.0,7,0.3885277348267859,0.2021844081635569
2,2017.0,5.0,10,0.0781280271409372,-0.04848990585261885
2,2017.0,6.0,8,-0.3817595724817612,-0.05275756463011384
2,2017.0,7.0,18,0.24798111659311106,-0.26801939091853355
2,2017.0,8.0,11,-0.5602428266005457,-1.2514458277249327
2,2017.0,9.0,10,-0.37307340818849477,-0.5620687638676246
2,2017.0,10.0,10,0.295772880621215,-0.6670815863759927
2,2017.0,11.0,9,-0.2523319912049121,0.5954795480010278
2,2017.0,12.0,7,-0.1889528583321563,0.075844945043277
2,2018.0,1.0,8,-0.2983387954913118,0.06763092422120495
2,2018.0,2.0,9,-0.2723194395949408,0.0839179727529883
2,2018.0,3.0,8,-0.28676812407748,0.47258226967539635
2,2018.0,4.0,10,-0.39057969643415813,-0.0754817451393526
2,2018.0,5.0,8,0.05637910947563385,0.5885423009641507
2,2018.0,6.0,9,0.2461008033062743,-0.1559027695520782
2,2018.0,7.0,6,1.4391819763490084,0.29265749775827476
2,2018.0,8.0,9,-0.0073226260242301,0.0754837975412314
2,2018.0,9.0,9,-0.2419663746908919,0.1665473728967779
2,2018.0,10.0,6,0.05405943947774117,-0.9015835733811245
2,2018.0,11.0,4,0.1542640434908615,1.0710824353161539
2,2018.0,12.0,3,-0.2353602952071363,-0.3751178100563404
2,2019.0,1.0,10,-0.006065551070701048,0.3111466276901871
2,2019.0,2.0,7,-0.2666168484253712,-1.021757206019774
2,2019.0,3.0,3,0.0812685620088374,-1.5075409663067805
2,2019.0,4.0,7,0.2331415680458328,0.2529972228574737
2,2019.0,5.0,9,-0.0061331253835674,-0.3975558270711527
2,2019.0,6.0,9,1.0616756022683502,0.3184058622665481
2,2019.0,7.0,14,0.9533021433620834,0.4138755467363162
2,2019.0,8.0,14,0.8774277105450077,0.3225469242495398
2,2019.0,9.0,16,0.10776693204045511,-0.3193473413378378
2,2019.0,10.0,6,0.2148410382994983,-0.22023789870587307
2,2019.0,11.0,6,0.12952482275980526,-0.16285865738784827
2,2019.0,12.0,6,-0.01707338270462199,0.3519329294876228
2,2020.0,1.0,10,0.33013485276032245,-0.2937167211731496
2,2020.0,2.0,7,0.2399652253828749,0.3608474477211965
2,2020.0,3.0,9,0.2285362076821938,0.3532160749100675
2,2020.0,4.0,2,0.5939066120915287,0.6371979277910469
2,2020.0,5.0,7,-0.1379272159388315,0.4262365593998214
2,2020.0,6.0,10,-0.15845393257091245,-0.47799369561221017
2,2020.0,7.0,10,0.014542787215824943,-0.5255467433028015
2,2020.0,8.0,9,-0.1808872979896625,0.2486262043274641
2,2020.0,9.0,5,-0.3044345600940976,-0.5039494002367736
2,2020.0,10.0,7,-0.4236802832526388,-0.3659892193181855
